Clave,Proveedor,Tipo de Producto,Categoria de Productos,Precio,Nombre del material,Color,Ancho,Composición,Flamabilidad,Abrasion,Decoloración a la luz,Traspaso de color,Peeling,Aplicación,Acabado,Procedencia,Código de lavado,Repeat HV,Unidad de venta,Notas/Otros,Backing
W4010/09,Weitzner,,,,Premiere,Bone,,,,,,,,,,,,,,,
W4010/10,Weitzner,,,,Premiere,Sandstone,,,,,,,,,,,,,,,
W4011/01,Weitzner,,,,Premiere,Dove,,,,,,,,,,,,,,,
W4011/02,Weitzner,,,,Premiere,Sky,,,,,,,,,,,,,,,
W4011/03,Weitzner,,,,Premiere,Cocoa,,,,,,,,,,,,,,,
W4011/04,Weitzner,,,,Premiere,Saddle,,,,,,,,,,,,,,,
W4012/01,Weitzner,,,,Premiere,Tajiine,,,,,,,,,,,,,,,
W4012/02,Weitzner,,,,Premiere,Poppy,,,,,,,,,,,,,,,
W4012/03,Weitzner,,,,Premiere,Marine,,,,,,,,,,,,,,,
W4012/04,Weitzner,,,,Premiere,Bluestone,,,,,,,,,,,,,,,
W4012/05,Weitzner,,,,Premiere,Spruce,,,,,,,,,,,,,,,
W4012/06,Weitzner,,,,Premiere,Oregano,,,,,,,,,,,,,,,
W4012/07,Weitzner,,,,Premiere,Mink,,,,,,,,,,,,,,,
W4012/08,Weitzner,,,,Premiere,Mocha,,,,,,,,,,,,,,,
W4012/09,Weitzner,,,,Premiere,Black,,,,,,,,,,,,,,,
W4012/10,Weitzner,,,,Kismet,Cream,,,,,,,,,,,,,,,
W4013/01,Weitzner,,,,Kismet,Linen,,,,,,,,,,,,,,,
W4013/02,Weitzner,,,,Kismet,Wheat,,,,,,,,,,,,,,,
W4013/03,Weitzner,,,,Kismet,Cafe Au Lait,,,,,,,,,,,,,,,
W4013/04,Weitzner,,,,Kismet,Cocoa,,,,,,,,,,,,,,,
W4013/05,Weitzner,,,,Kismet,Carnelian,,,,,,,,,,,,,,,
W4014/01,Weitzner,,,,Kismet,Primrose,,,,,,,,,,,,,,,
W4014/02,Weitzner,,,,Kismet,Concord,,,,,,,,,,,,,,,
W4014/03,Weitzner,,,,Kismet,Grey,,,,,,,,,,,,,,,
W4014/04,Weitzner,,,,Kismet,Celestial,,,,,,,,,,,,,,,
W4014/05,Weitzner,,,,Kismet,Grass,,,,,,,,,,,,,,,
W4015/01,Weitzner,,,,Kismet,Aloe,,,,,,,,,,,,,,,
W4015/02,Weitzner,,,,Kismet,Sky,,,,,,,,,,,,,,,
W4015/03,Weitzner,,,,Harbor,Igloo,,,,,,,,,,,,,,,
W4016/01,Weitzner,,,,Harbor,Tea,,,,,,,,,,,,,,,
W4016/02,Weitzner,,,,Harbor,Argent,,,,,,,,,,,,,,,
W4016/03,Weitzner,,,,Memento,Alabaster,,,,,,,,,,,,,,,
W4016/04,Weitzner,,,,Memento,Moonstone,,,,,,,,,,,,,,,
W4016/05,Weitzner,,,,Memento,Shade,,,,,,,,,,,,,,,
W4017/01,Weitzner,,,,Memento,Shell,,,,,,,,,,,,,,,
W4017/02,Weitzner,,,,Memento,Wren,,,,,,,,,,,,,,,
W4017/03,Weitzner,,,,Harmony,Beige,,,,,,,,,,,,,,,
W4018/01,Weitzner,,,,Luna,Icicle,,,,,,,,,,,,,,,
W4018/02,Weitzner,,,,Luna,Mica,,,,,,,,,,,,,,,
W4018/03,Weitzner,,,,Luna,Pewter,,,,,,,,,,,,,,,
W4018/04,Weitzner,,,,Aerie,Chai,,,,,,,,,,,,,,,
W5001/02,Weitzner,,,,Aerie,Butter,,,,,,,,,,,,,,,
W5001/04,Weitzner,,,,Aerie,Froth,,,,,,,,,,,,,,,
W5001/05,Weitzner,,,,Aerie,Owl,,,,,,,,,,,,,,,
W5001/06,Weitzner,,,,Glacier,Birch,,,,,,,,,,,,,,,
W5001/07,Weitzner,,,,Glacier,Froth,,,,,,,,,,,,,,,
W5001/09,Weitzner,,,,Isis,Swallow,,,,,,,,,,,,,,,
W5001/12,Weitzner,,,,Isis,Mica,,,,,,,,,,,,,,,
W5002/01,Weitzner,,,,Stanza,Pearl,,,,,,,,,,,,,,,
W5002/06,Weitzner,,,,Stanza,Granite,,,,,,,,,,,,,,,
W5002/08,Weitzner,,,,Stanza,Quartz,,,,,,,,,,,,,,,
W5002/10,Weitzner,,,,Fairytale,Feather,,,,,,,,,,,,,,,
W5002/12,Weitzner,,,,Fable,Antique White,,,,,,,,,,,,,,,
W5003/01,Weitzner,,,,Fable,Parchment,,,,,,,,,,,,,,,
W5003/02,Weitzner,,,,Fable,Gull,,,,,,,,,,,,,,,
W5003/04,Weitzner,,,,Fable,Mist,,,,,,,,,,,,,,,
W5003/05,Weitzner,,,,Mesa,White,,,,,,,,,,,,,,,
W5003/06,Weitzner,,,,Mesa,Stone,,,,,,,,,,,,,,,
W5003/07,Weitzner,,,,Mesa,Watercress,,,,,,,,,,,,,,,
W5003/08,Weitzner,,,,Mesa,Merlot,,,,,,,,,,,,,,,
W5003/09,Weitzner,,,,Mesa,Silver,,,,,,,,,,,,,,,
W5007/02,Weitzner,,,,Mesa,Black,,,,,,,,,,,,,,,
W5007/03,Weitzner,,,,Mesa,Citrine,,,,,,,,,,,,,,,
W5007/06,Weitzner,,,,Mesa,Tangerine,,,,,,,,,,,,,,,
W5007/07,Weitzner,,,,Gypsy,Wicker,,,,,,,,,,,,,,,
W5007/10,Weitzner,,,,Carmen,Zinc,,,,,,,,,,,,,,,
W5007/11,Weitzner,,,,Puerta,Vanilla,,,,,,,,,,,,,,,
W5007/12,Weitzner,,,,Puerta,Oatmeal,,,,,,,,,,,,,,,
W5008/01,Weitzner,,,,Puerta,Haze,,,,,,,,,,,,,,,
W5008/02,Weitzner,,,,Frieze,Nickel,,,,,,,,,,,,,,,
W5008/04,Weitzner,,,,Frieze,Spice,,,,,,,,,,,,,,,
W5008/05,Weitzner,,,,Frieze,Sunlight,,,,,,,,,,,,,,,
W5008/06,Weitzner,,,,Frieze,Raven,,,,,,,,,,,,,,,
W5008/07,Weitzner,,,,Grenada,Creme,,,,,,,,,,,,,,,
W5008/08,Weitzner,,,,Grenada,Pebble,,,,,,,,,,,,,,,
W5008/11,Weitzner,,,,Pirouette,Frost,,,,,,,,,,,,,,,
W5009/07,Weitzner,,,,Pirouette,Aluminum,,,,,,,,,,,,,,,
W5009/09,Weitzner,,,,Giselle,Champagne,,,,,,,,,,,,,,,
W5009/10,Weitzner,,,,Giselle,Dove,,,,,,,,,,,,,,,
W5010/01,Weitzner,,,,Giselle,Cocoa,,,,,,,,,,,,,,,
W5010/02,Weitzner,,,,Willow,Lace,,,,,,,,,,,,,,,
W5010/04,Weitzner,,,,Willow,Fog,,,,,,,,,,,,,,,
W5010/05,Weitzner,,,,Mira,Moonstone,,,,,,,,,,,,,,,
W5010/06,Weitzner,,,,Mira,Silver,,,,,,,,,,,,,,,
W5010/07,Weitzner,,,,Libretto,Mist,,,,,,,,,,,,,,,
W5010/08,Weitzner,,,,Libretto,Dusk,,,,,,,,,,,,,,,
W5010/11,Weitzner,,,,Vale,Creme,,,,,,,,,,,,,,,
W5010/13,Weitzner,,,,Vale,Sand,,,,,,,,,,,,,,,
W5010/14,Weitzner,,,,Vale,Mist,,,,,,,,,,,,,,,
W5010/16,Weitzner,,,,Milo,Alabaster,,,,,,,,,,,,,,,
W5011/01,Weitzner,,,,Milo,Fog,,,,,,,,,,,,,,,
W5011/02,Weitzner,,,,Odette,Stone,,,,,,,,,,,,,,,
W5012/04,Weitzner,,,,Madeleine,Wheat,,,,,,,,,,,,,,,
W5012/05,Weitzner,,,,Madeleine,Latte,,,,,,,,,,,,,,,
W5012/07,Weitzner,,,,Madeleine,Flint,,,,,,,,,,,,,,,
W5014/01,Weitzner,,,,Mercury,Cameo,,,,,,,,,,,,,,,
W5014/02,Weitzner,,,,Mercury,Silverlight,,,,,,,,,,,,,,,
W5014/05,Weitzner,,,,Mercury,Burnished,,,,,,,,,,,,,,,
W5014/09,Weitzner,,,,Inlay,Pearl,,,,,,,,,,,,,,,
W5014/10,Weitzner,,,,Inlay,Burnished,,,,,,,,,,,,,,,
W5015/01,Weitzner,,,,Woodrow,Moonlight,,,,,,,,,,,,,,,
W5015/04,Weitzner,,,,Woodrow,Macademia,,,,,,,,,,,,,,,
W5015/05,Weitzner,,,,Tilda,Lace,,,,,,,,,,,,,,,
W5016/01,Weitzner,,,,Tilda,Parchment,,,,,,,,,,,,,,,
W5016/08,Weitzner,,,,Over Under,Ivory,,,,,,,,,,,,,,,
W5016/09,Weitzner,,,,Over Under,Heather Grey,,,,,,,,,,,,,,,
W5016/12,Weitzner,,,,Over Under,Dune,,,,,,,,,,,,,,,
W5016/13,Weitzner,,,,Marni,Creme,,,,,,,,,,,,,,,
W5017/03,Weitzner,,,,Marni,Nickel,,,,,,,,,,,,,,,
W5017/06,Weitzner,,,,Horoscope,Arctic,,,,,,,,,,,,,,,
W5017/08,Weitzner,,,,Skylar,Lace,,,,,,,,,,,,,,,
W5018/01,Weitzner,,,,Skylar,Linen,,,,,,,,,,,,,,,
W5018/02,Weitzner,,,,Amble,Snowdrift,,,,,,,,,,,,,,,
W5018/03,Weitzner,,,,Amble,Putty,,,,,,,,,,,,,,,
W5018/04,Weitzner,,,,Amble,Fawn,,,,,,,,,,,,,,,
W5018/08,Weitzner,,,,Anthology,Moonstone,,,,,,,,,,,,,,,
W5018/09,Weitzner,,,,Anthology,Silver Lining,,,,,,,,,,,,,,,
W5018/11,Weitzner,,,,Anthology,Byzantine,,,,,,,,,,,,,,,
W5018/12,Weitzner,,,,Reunion,Seascape,,,,,,,,,,,,,,,
W5020/01,Weitzner,,,,Reunion,Sunrise,,,,,,,,,,,,,,,
W5020/02,Weitzner,,,,Casablanca,Icicle,,,,,,,,,,,,,,,
W5020/03,Weitzner,,,,Casablanca,Nickel,,,,,,,,,,,,,,,
W5020/05,Weitzner,,,,Poise,Sesame,,,,,,,,,,,,,,,
W5020/06,Weitzner,,,,Poise,Arctic,,,,,,,,,,,,,,,
W5020/07,Weitzner,,,,Poise,Flint,,,,,,,,,,,,,,,
W5021/01,Weitzner,,,,Camille,Milkweed,,,,,,,,,,,,,,,
W5021/03,Weitzner,,,,Camille,Phantom,,,,,,,,,,,,,,,
W5021/04,Weitzner,,,,Vice Versa,Ivory,,,,,,,,,,,,,,,
W5022/02,Weitzner,,,,Vice Versa,Egg Shell,,,,,,,,,,,,,,,
W5022/03,Weitzner,,,,Vice Versa,Morning Fog,,,,,,,,,,,,,,,
W5024/02,Weitzner,,,,Medley,Sunset,,,,,,,,,,,,,,,
W5024/04,Weitzner,,,,Infinity,All Natural,,,,,,,,,,,,,,,
W5024/05,Weitzner,,,,Infinity,Souffle,,,,,,,,,,,,,,,
W5025/01,Weitzner,,,,Infinity,Silver Lining,,,,,,,,,,,,,,,
W5025/02,Weitzner,,,,Infinity,Glacier,,,,,,,,,,,,,,,
W5025/03,Weitzner,,,,Infinity,Hibiscus,,,,,,,,,,,,,,,
W5025/04,Weitzner,,,,Infinity,Honey,,,,,,,,,,,,,,,
W5025/05,Weitzner,,,,Nymph,Antler,,,,,,,,,,,,,,,
W5026/02,Weitzner,,,,Nymph,Bedrock,,,,,,,,,,,,,,,
W5026/04,Weitzner,,,,Nymph,Tempest,,,,,,,,,,,,,,,
W5027/01,Weitzner,,,,Falling Star,Snow Cap,,,,,,,,,,,,,,,
W5027/02,Weitzner,,,,Falling Star,Flurry,,,,,,,,,,,,,,,
W5027/03,Weitzner,,,,Morning Glory,Nectar,,,,,,,,,,,,,,,
W5027/04,Weitzner,,,,Morning Glory,Shoreline,,,,,,,,,,,,,,,
W5027/05,Weitzner,,,,Morning Glory,Wisteria,,,,,,,,,,,,,,,
W5027/06,Weitzner,,,,Klimt,Ivory,,,,,,,,,,,,,,,
W5029/02,Weitzner,,,,Klimt,Oatmeal,,,,,,,,,,,,,,,
W5029/03,Weitzner,,,,Arctic,Sugar Cube,,,,,,,,,,,,,,,
W5029/04,Weitzner,,,,Arctic,Driftwood,,,,,,,,,,,,,,,
W5029/06,Weitzner,,,,Arctic,Skylark,,,,,,,,,,,,,,,
W5030/01,Weitzner,,,,Prairie,Wisp,,,,,,,,,,,,,,,
W5031/04,Weitzner,,,,Prairie,Tea,,,,,,,,,,,,,,,
W5031/05,Weitzner,,,,Prairie,Asphalt,,,,,,,,,,,,,,,
W5031/06,Weitzner,,,,Cursive,Seed Fairy,,,,,,,,,,,,,,,
W5031/07,Weitzner,,,,Cursive,Parchment,,,,,,,,,,,,,,,
W5032/01,Weitzner,,,,Cursive,Sea Cliff,,,,,,,,,,,,,,,
W5032/02,Weitzner,,,,Prose,Bedsheet,,,,,,,,,,,,,,,
W5032/03,Weitzner,,,,Prose,Mockingbird,,,,,,,,,,,,,,,
W5032/04,Weitzner,,,,Prose,Stylus,,,,,,,,,,,,,,,
W5032/05,Weitzner,,,,Outline,Tartan,,,,,,,,,,,,,,,
W5032/06,Weitzner,,,,Outline,Highland,,,,,,,,,,,,,,,
W5033/01,Weitzner,,,,Outline,Flannel,,,,,,,,,,,,,,,
W5033/02,Weitzner,,,,Ritual,Diamond,,,,,,,,,,,,,,,
W5033/03,Weitzner,,,,Ritual,Linen,,,,,,,,,,,,,,,
W5033/04,Weitzner,,,,Ritual,Tea Time,,,,,,,,,,,,,,,
W5034/01,Weitzner,,,,Ritual,Castle,,,,,,,,,,,,,,,
W5034/02,Weitzner,,,,Ritual,Raven,,,,,,,,,,,,,,,
W5034/03,Weitzner,,,,Manuscript,Seagull,,,,,,,,,,,,,,,
W5034/04,Weitzner,,,,Manuscript,Parchment,,,,,,,,,,,,,,,
W5035/02,Weitzner,,,,Chariot,Oatmeal,,,,,,,,,,,,,,,
W5035/03,Weitzner,,,,Chariot,Steel,,,,,,,,,,,,,,,
W5035/04,Weitzner,,,,Naturalist,Darwin,,,,,,,,,,,,,,,
W5035/05,Weitzner,,,,Naturalist,Whitman,,,,,,,,,,,,,,,
W5036/01,Weitzner,,,,Naturalist,Lovelace,,,,,,,,,,,,,,,
W5036/03,Weitzner,,,,Rest,Steam,,,,,,,,,,,,,,,
W5036/04,Weitzner,,,,Rest,Fog,,,,,,,,,,,,,,,
W5037/01,Weitzner,,,,Voyage,White,,,,,,,,,,,,,,,
W5037/02,Weitzner,,,,Voyage,Linen,,,,,,,,,,,,,,,
W5037/03,Weitzner,,,,Voyage,Mist,,,,,,,,,,,,,,,
W5037/04,Weitzner,,,,Mangrove,Sunlight,,,,,,,,,,,,,,,
W5037/05,Weitzner,,,,Mangrove,Dusk,,,,,,,,,,,,,,,
W5037/06,Weitzner,,,,Westerly,Dove,,,,,,,,,,,,,,,
W5038/01,Weitzner,,,,Westerly,Grain,,,,,,,,,,,,,,,
W5038/02,Weitzner,,,,Westerly,Moon,,,,,,,,,,,,,,,
W5038/03,Weitzner,,,,Applause,Glow,,,,,,,,,,,,,,,
W5038/04,Weitzner,,,,Applause,Sunrise,,,,,,,,,,,,,,,
W5038/05,Weitzner,,,,Applause,Twilight,,,,,,,,,,,,,,,
W5038/06,Weitzner,,,,Overture,White,,,,,,,,,,,,,,,
W5040/01,Weitzner,,,,Overture,Champagne,,,,,,,,,,,,,,,
W5040/02,Weitzner,,,,Overture,Mineral,,,,,,,,,,,,,,,
W5040/03,Weitzner,,,,Intermission,Arctic,,,,,,,,,,,,,,,
W5042/01,Weitzner,,,,Intermission,Desert,,,,,,,,,,,,,,,
W5042/02,Weitzner,,,,Intermission,Shale,,,,,,,,,,,,,,,
W5042/03,Weitzner,,,,Mirage,Icicle,,,,,,,,,,,,,,,
W5042/04,Weitzner,,,,Mirage,Quicksilver,,,,,,,,,,,,,,,
W5043/01,Weitzner,,,,Tides,Bisque,,,,,,,,,,,,,,,
W5043/02,Weitzner,,,,Tides,Sand,,,,,,,,,,,,,,,
W5043/03,Weitzner,,,,Sofia,Sienna,,,,,,,,,,,,,,,
W5043/04,Weitzner,,,,Around The World,Multi,,,,,,,,,,,,,,,
W5044/01,Weitzner,,,,Bottego,White,,,,,,,,,,,,,,,
W5044/02,Weitzner,,,,Bottego,Creme,,,,,,,,,,,,,,,
W5044/03,Weitzner,,,,Bottego,Wheat,,,,,,,,,,,,,,,
W5044/04,Weitzner,,,,Bottego,Latte,,,,,,,,,,,,,,,
W5045/01,Weitzner,,,,Valley,Pearl,,,,,,,,,,,,,,,
W5045/03,Weitzner,,,,Valley,Cashmere,,,,,,,,,,,,,,,
W5045/04,Weitzner,,,,Valley,Pumice,,,,,,,,,,,,,,,
W5045/05,Weitzner,,,,Valley,Petal,,,,,,,,,,,,,,,
W5045/06,Weitzner,,,,Valley,Mica,,,,,,,,,,,,,,,
W5047/01,Weitzner,,,,Feli,Natural,,,,,,,,,,,,,,,
W5047/02,Weitzner,,,,Feli,Shadow,,,,,,,,,,,,,,,
W5047/03,Weitzner,,,,Cezanne,Caribe,,,,,,,,,,,,,,,
W5047/04,Weitzner,,,,Cezanne,Tracery,,,,,,,,,,,,,,,
W5047/05,Weitzner,,,,Tapies,Filigree,,,,,,,,,,,,,,,
W5047/06,Weitzner,,,,Tapies,Dusk,,,,,,,,,,,,,,,
W5048/01,Weitzner,,,,Tapies,Quicksilver,,,,,,,,,,,,,,,
W5048/02,Weitzner,,,,Tapies,Smoky Quartz,,,,,,,,,,,,,,,
W5048/03,Weitzner,,,,Tapies,Black Diamond,,,,,,,,,,,,,,,
W5048/04,Weitzner,,,,Cocoon,Cloud,,,,,,,,,,,,,,,
W5048/05,Weitzner,,,,Aya,Sand,,,,,,,,,,,,,,,
W5049/01,Weitzner,,,,Aya,Azure,,,,,,,,,,,,,,,
W5049/02,Weitzner,,,,Aya,Olive,,,,,,,,,,,,,,,
W5050/01,Weitzner,,,,Aya,Earth,,,,,,,,,,,,,,,
W5050/02,Weitzner,,,,Rhyme,Dust,,,,,,,,,,,,,,,
W5050/03,Weitzner,,,,Rhyme,Silhouette,,,,,,,,,,,,,,,
W5050/04,Weitzner,,,,Aria,Stone,,,,,,,,,,,,,,,
W5051/01,Weitzner,,,,Aria,Pecan,,,,,,,,,,,,,,,
W5051/02,Weitzner,,,,Aria,Maritime,,,,,,,,,,,,,,,
W5051/03,Weitzner,,,,Legato,White,,,,,,,,,,,,,,,
W5051/04,Weitzner,,,,Legato,Ecru,,,,,,,,,,,,,,,
W5051/05,Weitzner,,,,Legato,Terra,,,,,,,,,,,,,,,
W5051/06,Weitzner,,,,Legato,Granite,,,,,,,,,,,,,,,
W9007/01,Weitzner,,,,Timbre,Natural,,,,,,,,,,,,,,,
W9007/06,Weitzner,,,,Sonnet,White,,,,,,,,,,,,,,,
W9007/09,Weitzner,,,,Sonnet,Gold,,,,,,,,,,,,,,,
W9010/01,Weitzner,,,,Delta,Feather,,,,,,,,,,,,,,,
W9017/01,Weitzner,,,,Delta,Lilac,,,,,,,,,,,,,,,
W9017/02,Weitzner,,,,Delta,Smoke,,,,,,,,,,,,,,,
W9017/03,Weitzner,,,,Curio,Gray,,,,,,,,,,,,,,,
W9020/02,Weitzner,,,,Tundra,Cloud,,,,,,,,,,,,,,,
W9024/01,Weitzner,,,,Tundra,Fawn,,,,,,,,,,,,,,,
W9032/01,Weitzner,,,,Silica,Frost,,,,,,,,,,,,,,,
W9032/04,Weitzner,,,,Silica,Champagne,,,,,,,,,,,,,,,
W9032/07,Weitzner,,,,Silica,Copper,,,,,,,,,,,,,,,
W9032/08,Weitzner,,,,Silica,Sapphire,,,,,,,,,,,,,,,
W9032/10,Weitzner,,,,Silica,Bronze,,,,,,,,,,,,,,,
W9033/01,Weitzner,,,,Alpine,Platinum,,,,,,,,,,,,,,,
W9033/02,Weitzner,,,,Alpine,Amethyst,,,,,,,,,,,,,,,
W9033/04,Weitzner,,,,Alpine,Wren,,,,,,,,,,,,,,,
W9033/05,Weitzner,,,,Panorama,Natural,,,,,,,,,,,,,,,
W9033/09,Weitzner,,,,Twilight,Platinum,,,,,,,,,,,,,,,
W9033/12,Weitzner,,,,Twilight,Foil,,,,,,,,,,,,,,,
W9035/01,Weitzner,,,,Twilight,Bronze,,,,,,,,,,,,,,,
W9035/02,Weitzner,,,,High Tide,Marble,,,,,,,,,,,,,,,
W9038/01,Weitzner,,,,High Tide,Sandstone,,,,,,,,,,,,,,,
W9038/02,Weitzner,,,,Pearla,Silver,,,,,,,,,,,,,,,
W9038/03,Weitzner,,,,Pearla,Gold,,,,,,,,,,,,,,,
W9041/01,Weitzner,,,,Gia,Gold,,,,,,,,,,,,,,,
W9041/02,Weitzner,,,,Gia,Silver,,,,,,,,,,,,,,,
W9041/03,Weitzner,,,,Marco,Eggshell,,,,,,,,,,,,,,,
W9041/05,Weitzner,,,,Marco,Titanium,,,,,,,,,,,,,,,
W9041/06,Weitzner,,,,Marco,Smoke,,,,,,,,,,,,,,,
W9042/01,Weitzner,,,,Celine,Thistle,,,,,,,,,,,,,,,
W9047/04,Weitzner,,,,Celine,Willow,,,,,,,,,,,,,,,
W9047/05,Weitzner,,,,Celine,Walnut,,,,,,,,,,,,,,,
W9047/06,Weitzner,,,,Luca,Dogwood,,,,,,,,,,,,,,,
W9048/01,Weitzner,,,,Luca,Sand,,,,,,,,,,,,,,,
W9050/01,Weitzner,,,,Sylvia,Mist,,,,,,,,,,,,,,,
W9051/01,Weitzner,,,,Sylvia,Sierra,,,,,,,,,,,,,,,
W9051/02,Weitzner,,,,Sylvia,Iceberg,,,,,,,,,,,,,,,
W9051/07,Weitzner,,,,Samson,Almond,,,,,,,,,,,,,,,
W9051/09,Weitzner,,,,Samson,Flint,,,,,,,,,,,,,,,
W9055/01,Weitzner,,,,Ives,Bone,,,,,,,,,,,,,,,
W9060/02,Weitzner,,,,Ives,Aluminum,,,,,,,,,,,,,,,
W9060/03,Weitzner,,,,Ives,Indigo,,,,,,,,,,,,,,,
W9069/03,Weitzner,,,,Rotunda,Adobe,,,,,,,,,,,,,,,
,Weitzner,,,,Martine,Barley,,,,,,,,,,,,,,,
,Weitzner,,,,Martine,Quicksilver,,,,,,,,,,,,,,,
,Weitzner,,,,Martine,Seed,,,,,,,,,,,,,,,
,Weitzner,,,,Martine,Plum,,,,,,,,,,,,,,,
,Weitzner,,,,Martine,Cameo,,,,,,,,,,,,,,,
,Weitzner,,,,Margot,Oyster,,,,,,,,,,,,,,,
,Weitzner,,,,Margot,Smoke,,,,,,,,,,,,,,,
,Weitzner,,,,Sonia,Autumn,,,,,,,,,,,,,,,
,Weitzner,,,,Sonia,Plume,,,,,,,,,,,,,,,
,Weitzner,,,,Pompeii,Boulder,,,,,,,,,,,,,,,
,Weitzner,,,,Pompeii,Rhubarb,,,,,,,,,,,,,,,
,Weitzner,,,,Pompeii,Denim,,,,,,,,,,,,,,,
,Weitzner,,,,Headlines,Multi,,,,,,,,,,,,,,,
,Weitzner,,,,Kodiak,Multi,,,,,,,,,,,,,,,
,Weitzner,,,,Bronte,Pearl,,,,,,,,,,,,,,,
,Weitzner,,,,Riva,Eggshell,,,,,,,,,,,,,,,
,Weitzner,,,,Riva,Malt,,,,,,,,,,,,,,,
,Weitzner,,,,Riva,Field,,,,,,,,,,,,,,,
,Weitzner,,,,Riva,Midnight,,,,,,,,,,,,,,,
,Weitzner,,,,Clara,Mother Of Pearl,,,,,,,,,,,,,,,
,Weitzner,,,,Clara,Silver,,,,,,,,,,,,,,,
,Weitzner,,,,Byzantine,Mercury,,,,,,,,,,,,,,,
,Weitzner,,,,Byzantine,Gold,,,,,,,,,,,,,,,
,Weitzner,,,,Arielle,Quartz,,,,,,,,,,,,,,,
,Weitzner,,,,Arielle,Thistle,,,,,,,,,,,,,,,
,Weitzner,,,,Mason,Natural,,,,,,,,,,,,,,,
,Weitzner,,,,Mason,Dove,,,,,,,,,,,,,,,
,Weitzner,,,,Alley,Sparrow,,,,,,,,,,,,,,,
,Weitzner,,,,Alley,Seaglass,,,,,,,,,,,,,,,
,Weitzner,,,,Alley,Citrus,,,,,,,,,,,,,,,
,Weitzner,,,,Alley,Lavender,,,,,,,,,,,,,,,
,Weitzner,,,,Isolde,Silver,,,,,,,,,,,,,,,
,Weitzner,,,,Isolde,Alchemy,,,,,,,,,,,,,,,
,Weitzner,,,,Emblem,Linen,,,,,,,,,,,,,,,
,Weitzner,,,,Emblem,Fieldstone,,,,,,,,,,,,,,,
,Weitzner,,,,Emblem,Heather,,,,,,,,,,,,,,,
,Weitzner,,,,Expressions,Hearth,,,,,,,,,,,,,,,
,Weitzner,,,,Expressions,Terra Cotta,,,,,,,,,,,,,,,
,Weitzner,,,,Aquarelle,Luster,,,,,,,,,,,,,,,
,Weitzner,,,,Aquarelle,Blush,,,,,,,,,,,,,,,
,Weitzner,,,,Amulet,Butterfly,,,,,,,,,,,,,,,
,Weitzner,,,,Baroque,Moonlight,,,,,,,,,,,,,,,
,Weitzner,,,,Baroque,Nickel,,,,,,,,,,,,,,,
,Weitzner,,,,Impasto,Pewter,,,,,,,,,,,,,,,
,Weitzner,,,,Impasto,Gilded,,,,,,,,,,,,,,,
,Weitzner,,,,Impasto,Slate,,,,,,,,,,,,,,,
,Weitzner,,,,Metaphor,Kiro,,,,,,,,,,,,,,,
,Weitzner,,,,Metaphor,Calligraphy,,,,,,,,,,,,,,,
,Weitzner,,,,Obscura,Winter,,,,,,,,,,,,,,,
,Weitzner,,,,Calculus,Natural,,,,,,,,,,,,,,,
,Weitzner,,,,Chroma,Spring,,,,,,,,,,,,,,,
,Weitzner,,,,Innuendo,Coconut,,,,,,,,,,,,,,,
,Weitzner,,,,Innuendo,Harvest,,,,,,,,,,,,,,,
,Weitzner,,,,Innuendo,Succulent,,,,,,,,,,,,,,,
,Weitzner,,,,Innuendo,Rhino,,,,,,,,,,,,,,,
,Weitzner,,,,Stonehenge,Sarsen,,,,,,,,,,,,,,,
,Weitzner,,,,Moorland,Snowswept,,,,,,,,,,,,,,,
,Weitzner,,,,Moorland,Lullaby,,,,,,,,,,,,,,,
,Weitzner,,,,Noontide,Oceania,,,,,,,,,,,,,,,
,Weitzner,,,,Hourglass,Clock Hand,,,,,,,,,,,,,,,
,Weitzner,,,,Hourglass,Aged Copper,,,,,,,,,,,,,,,
,Weitzner,,,,Manor Stripe,Champagne,,,,,,,,,,,,,,,
,Weitzner,,,,Manor Stripe,Praline,,,,,,,,,,,,,,,
,Weitzner,,,,Manor Stripe,Sparrow,,,,,,,,,,,,,,,
,Weitzner,,,,Manor Stripe,Cork,,,,,,,,,,,,,,,
,Weitzner,,,,Manor Stripe,Brunette,,,,,,,,,,,,,,,
,Weitzner,,,,Olympia,Icicle,,,,,,,,,,,,,,,
,Weitzner,,,,Olympia,Mother Of Pearl,,,,,,,,,,,,,,,
,Weitzner,,,,Olympia,Sage,,,,,,,,,,,,,,,
,Weitzner,,,,Dorado,Moon Dust,,,,,,,,,,,,,,,
,Weitzner,,,,Dorado,Galaxy,,,,,,,,,,,,,,,
,Weitzner,,,,Riley,Mellow,,,,,,,,,,,,,,,
,Weitzner,,,,Riley,Fawn,,,,,,,,,,,,,,,
,Weitzner,,,,Riley,Platinum,,,,,,,,,,,,,,,
,Weitzner,,,,Narrative,Crystal,,,,,,,,,,,,,,,
,Weitzner,,,,Narrative,Satin,,,,,,,,,,,,,,,
,Weitzner,,,,Narrative,Storm,,,,,,,,,,,,,,,
,Weitzner,,,,Arbor,Close-Up,,,,,,,,,,,,,,,
,Weitzner,,,,Arbor,Natural,,,,,,,,,,,,,,,
,Weitzner,,,,Arbor,Quartz,,,,,,,,,,,,,,,
,Weitzner,,,,Tidepool,Marble,,,,,,,,,,,,,,,
,Weitzner,,,,Tidepool,Sandstone,,,,,,,,,,,,,,,
,Weitzner,,,,Tidepool,Shibori,,,,,,,,,,,,,,,
